tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
Yiming Zhang	This study		4.5	219.8	25.8	AX1-1b_LP-DIR-T	hargrave 2019-10-04 15:42:10	1.03E-06	5.49E-08	5.95E-08	6.09E-09	8	273	AX1-1b_LP-DIR-T-11	LT-T-Z:LP-DIR-T	g	11	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	10	773
Yiming Zhang	This study		3.6	215.6	25.6	AX1-1b_LP-DIR-T	hargrave 2019-10-05 18:08:35	7.40E-07	2.85E-08	3.63E-08	4.35E-09	8	273	AX1-1b_LP-DIR-T-12	LT-T-Z:LP-DIR-T	g	12	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	11	793
Yiming Zhang	This study		0.9	216.3	26.1	AX1-1b_LP-DIR-T	hargrave 2019-10-06 15:14:04	3.44E-07	3.54E-09	3.49E-09	2.20E-09	8	273	AX1-1b_LP-DIR-T-13	LT-T-Z:LP-DIR-T	g	13	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	12	813
Yiming Zhang	This study		2.8	217.7	25.6	AX1-1b_LP-DIR-T	hargrave 2019-10-14 11:33:37	2.45E-07	7.68E-09	9.11E-09	1.20E-09	8	273	AX1-1b_LP-DIR-T-14	LT-T-Z:LP-DIR-T	g	14	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	13	818
Yiming Zhang	This study		0.9	215.2	26.1	AX1-1b_LP-DIR-T	hargrave 2019-10-14 17:56:19	1.72E-07	6.01E-10	1.98E-09	2.09E-09	8	273	AX1-1b_LP-DIR-T-15	LT-T-Z:LP-DIR-T	g	15	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	14	823
Yiming Zhang	This study		1.3	218.1	25.5	AX1-1b_LP-DIR-T	hargrave 2019-10-19 16:28:28	1.21E-07	1.43E-09	2.30E-09	1.24E-09	8	273	AX1-1b_LP-DIR-T-16	LT-T-Z:LP-DIR-T	g	16	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	15	828
Yiming Zhang	This study		1.9	213.9	26.1	AX1-1b_LP-DIR-T	hargrave 2019-10-20 13:49:19	1.03E-07	1.01E-09	2.73E-09	2.04E-09	8	273	AX1-1b_LP-DIR-T-17	LT-T-Z:LP-DIR-T	g	17	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	16	833
Yiming Zhang	This study		3.2	214.8	26.6	AX1-1b_LP-DIR-T	hargrave 2019-10-21 08:34:17	7.65E-08	1.56E-09	3.35E-09	2.22E-09	8	273	AX1-1b_LP-DIR-T-18	LT-T-Z:LP-DIR-T	g	18	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	17	838
Yiming Zhang	This study		4	214.5	28.6	AX1-1b_LP-DIR-T	hargrave 2019-10-21 15:19:17	6.25E-08	1.65E-09	3.51E-09	2.02E-09	8	273	AX1-1b_LP-DIR-T-19	LT-T-Z:LP-DIR-T	g	19	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	18	841
Yiming Zhang	This study		1.1	220	25.2	AX1-1b_LP-DIR-T	hargrave 2019-10-25 11:42:49	5.27E-08	4.93E-10	4.67E-10	8.81E-10	8	273	AX1-1b_LP-DIR-T-20	LT-T-Z:LP-DIR-T	g	20	pmagpy-4.2.24-1	AX1-1b	u	0	0	0	0	19	843
Yiming Zhang	This study		0.8	224.3	9.9	AX1-2b_LP-DIR-T	hargrave 2019-09-13 16:59:52	1.26E-06	1.07E-08	1.26E-08	7.26E-09	8	273	AX1-2b_LP-DIR-T-21	LT-NO:LP-DIR-T	g	21	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	0	273
Yiming Zhang	This study		0.8	228.5	9.7	AX1-2b_LP-DIR-T	hargrave 2019-09-20 12:27:40	1.25E-06	1.20E-08	9.20E-09	8.24E-09	8	273	AX1-2b_LP-DIR-T-22	LT-T-Z:LP-DIR-T	g	22	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	1	373
Yiming Zhang	This study		1	230.4	9.3	AX1-2b_LP-DIR-T	hargrave 2019-09-20 19:16:33	1.23E-06	1.67E-08	1.16E-08	8.02E-09	8	273	AX1-2b_LP-DIR-T-23	LT-T-Z:LP-DIR-T	g	23	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	2	423
Yiming Zhang	This study		0.4	227.2	9.3	AX1-2b_LP-DIR-T	hargrave 2019-09-21 15:08:23	1.20E-06	6.09E-09	5.97E-09	5.36E-09	8	273	AX1-2b_LP-DIR-T-24	LT-T-Z:LP-DIR-T	g	24	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	3	473
Yiming Zhang	This study		0.9	233.6	9.2	AX1-2b_LP-DIR-T	hargrave 2019-09-22 12:46:03	1.17E-06	9.80E-09	7.91E-09	1.27E-08	8	273	AX1-2b_LP-DIR-T-25	LT-T-Z:LP-DIR-T	g	25	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	4	523
Yiming Zhang	This study		2.8	230.3	9.4	AX1-2b_LP-DIR-T	hargrave 2019-09-22 18:40:52	1.14E-06	4.19E-08	3.41E-08	1.15E-08	8	273	AX1-2b_LP-DIR-T-26	LT-T-Z:LP-DIR-T	g	26	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	5	573
Yiming Zhang	This study		1	232.4	8.5	AX1-2b_LP-DIR-T	hargrave 2019-09-27 18:25:43	1.10E-06	1.45E-08	1.41E-08	4.03E-09	8	273	AX1-2b_LP-DIR-T-27	LT-T-Z:LP-DIR-T	g	27	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	6	623
Yiming Zhang	This study		0.5	231.3	8.9	AX1-2b_LP-DIR-T	hargrave 2019-09-28 14:16:21	1.03E-06	2.97E-09	4.14E-09	7.77E-09	8	273	AX1-2b_LP-DIR-T-28	LT-T-Z:LP-DIR-T	g	28	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	7	673
Yiming Zhang	This study		2.8	230.5	9.4	AX1-2b_LP-DIR-T	hargrave 2019-09-29 12:10:08	8.67E-07	3.05E-08	2.74E-08	9.72E-09	8	273	AX1-2b_LP-DIR-T-29	LT-T-Z:LP-DIR-T	g	29	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	8	723
Yiming Zhang	This study		2.6	231.7	9.4	AX1-2b_LP-DIR-T	hargrave 2019-09-29 17:52:03	7.74E-07	2.70E-08	2.19E-08	8.17E-09	8	273	AX1-2b_LP-DIR-T-30	LT-T-Z:LP-DIR-T	g	30	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	9	748
Yiming Zhang	This study		2.4	231.3	10.2	AX1-2b_LP-DIR-T	hargrave 2019-10-04 15:43:42	6.75E-07	2.35E-08	1.54E-08	7.07E-09	8	273	AX1-2b_LP-DIR-T-31	LT-T-Z:LP-DIR-T	g	31	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	10	773
Yiming Zhang	This study		1.4	231.1	10.3	AX1-2b_LP-DIR-T	hargrave 2019-10-05 18:10:07	5.01E-07	7.38E-09	8.28E-09	5.07E-09	8	273	AX1-2b_LP-DIR-T-32	LT-T-Z:LP-DIR-T	g	32	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	11	793
Yiming Zhang	This study		1.5	235.6	11	AX1-2b_LP-DIR-T	hargrave 2019-10-06 15:15:36	2.33E-07	4.47E-09	3.89E-09	1.95E-09	8	273	AX1-2b_LP-DIR-T-33	LT-T-Z:LP-DIR-T	g	33	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	12	813
Yiming Zhang	This study		2.8	228.1	10.9	AX1-2b_LP-DIR-T	hargrave 2019-10-14 11:35:10	1.58E-07	6.03E-09	4.73E-09	1.33E-09	8	273	AX1-2b_LP-DIR-T-34	LT-T-Z:LP-DIR-T	g	34	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	13	818
Yiming Zhang	This study		1.9	233.5	11.6	AX1-2b_LP-DIR-T	hargrave 2019-10-14 17:57:52	9.96E-08	2.68E-09	2.25E-09	6.47E-10	8	273	AX1-2b_LP-DIR-T-35	LT-T-Z:LP-DIR-T	g	35	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	14	823
Yiming Zhang	This study		5.5	234.1	10	AX1-2b_LP-DIR-T	hargrave 2019-10-19 16:30:01	6.40E-08	5.20E-09	3.36E-09	4.58E-10	8	273	AX1-2b_LP-DIR-T-36	LT-T-Z:LP-DIR-T	g	36	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	15	828
Yiming Zhang	This study		1.3	230.9	11.4	AX1-2b_LP-DIR-T	hargrave 2019-10-20 13:50:52	4.84E-08	8.46E-10	7.00E-10	9.16E-10	8	273	AX1-2b_LP-DIR-T-37	LT-T-Z:LP-DIR-T	g	37	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	16	833
Yiming Zhang	This study		3.6	235.1	13.5	AX1-2b_LP-DIR-T	hargrave 2019-10-21 08:35:49	3.15E-08	1.76E-09	1.23E-09	8.30E-10	8	273	AX1-2b_LP-DIR-T-38	LT-T-Z:LP-DIR-T	g	38	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	17	838
Yiming Zhang	This study		5	229.1	16.2	AX1-2b_LP-DIR-T	hargrave 2019-10-21 15:20:50	2.36E-08	1.41E-09	1.40E-09	8.76E-10	8	273	AX1-2b_LP-DIR-T-39	LT-T-Z:LP-DIR-T	g	39	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	18	841
Yiming Zhang	This study		3.8	234.7	9.8	AX1-2b_LP-DIR-T	hargrave 2019-10-25 11:44:22	2.13E-08	1.19E-09	9.49E-10	4.81E-10	8	273	AX1-2b_LP-DIR-T-40	LT-T-Z:LP-DIR-T	g	40	pmagpy-4.2.24-1	AX1-2b	u	0	0	0	0	19	843
Yiming Zhang	This study		2	221.3	15.7	AX1-3b_LP-DIR-T	hargrave 2019-09-13 17:01:26	1.25E-06	2.96E-08	3.01E-08	1.35E-08	8	273	AX1-3b_LP-DIR-T-41	LT-NO:LP-DIR-T	g	41	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	0	273
Yiming Zhang	This study		3.6	222.7	15.6	AX1-3b_LP-DIR-T	hargrave 2019-09-20 12:28:56	1.25E-06	5.59E-08	5.50E-08	1.47E-08	8	273	AX1-3b_LP-DIR-T-42	LT-T-Z:LP-DIR-T	g	42	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	1	373
Yiming Zhang	This study		1.7	225.3	15.3	AX1-3b_LP-DIR-T	hargrave 2019-09-20 19:17:49	1.24E-06	2.70E-08	2.13E-08	1.50E-08	8	273	AX1-3b_LP-DIR-T-43	LT-T-Z:LP-DIR-T	g	43	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	2	423
Yiming Zhang	This study		2.7	226.8	15.2	AX1-3b_LP-DIR-T	hargrave 2019-09-21 15:09:40	1.21E-06	4.16E-08	3.57E-08	1.29E-08	8	273	AX1-3b_LP-DIR-T-44	LT-T-Z:LP-DIR-T	g	44	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	3	473
Yiming Zhang	This study		2.3	227.8	15.1	AX1-3b_LP-DIR-T	hargrave 2019-09-22 12:47:20	1.18E-06	3.53E-08	2.58E-08	1.89E-08	8	273	AX1-3b_LP-DIR-T-45	LT-T-Z:LP-DIR-T	g	45	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	4	523
Yiming Zhang	This study		1.1	228.2	15.1	AX1-3b_LP-DIR-T	hargrave 2019-09-22 18:42:12	1.15E-06	7.10E-09	1.22E-08	1.82E-08	8	273	AX1-3b_LP-DIR-T-46	LT-T-Z:LP-DIR-T	g	46	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	5	573
Yiming Zhang	This study		2.8	228.1	14.2	AX1-3b_LP-DIR-T	hargrave 2019-09-27 18:26:54	1.11E-06	4.13E-08	3.28E-08	1.02E-08	8	273	AX1-3b_LP-DIR-T-47	LT-T-Z:LP-DIR-T	g	47	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	6	623
Yiming Zhang	This study		2.8	226.5	14.2	AX1-3b_LP-DIR-T	hargrave 2019-09-28 14:17:50	1.05E-06	3.76E-08	2.94E-08	1.81E-08	8	273	AX1-3b_LP-DIR-T-48	LT-T-Z:LP-DIR-T	g	48	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	7	673
Yiming Zhang	This study		4.8	224.5	14.1	AX1-3b_LP-DIR-T	hargrave 2019-09-29 12:11:19	9.02E-07	4.83E-08	5.58E-08	1.85E-08	8	273	AX1-3b_LP-DIR-T-49	LT-T-Z:LP-DIR-T	g	49	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	8	723
Yiming Zhang	This study		1.5	228.5	13.8	AX1-3b_LP-DIR-T	hargrave 2019-09-29 17:53:14	8.12E-07	1.35E-08	7.88E-09	1.40E-08	8	273	AX1-3b_LP-DIR-T-50	LT-T-Z:LP-DIR-T	g	50	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	9	748
Yiming Zhang	This study		0.9	226.4	14.3	AX1-3b_LP-DIR-T	hargrave 2019-10-04 15:45:12	7.13E-07	7.60E-09	6.64E-09	4.74E-09	8	273	AX1-3b_LP-DIR-T-51	LT-T-Z:LP-DIR-T	g	51	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	10	773
Yiming Zhang	This study		0.7	227.1	13.9	AX1-3b_LP-DIR-T	hargrave 2019-10-05 18:11:37	5.26E-07	3.25E-09	4.39E-09	3.21E-09	8	273	AX1-3b_LP-DIR-T-52	LT-T-Z:LP-DIR-T	g	52	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	11	793
Yiming Zhang	This study		1.3	224.4	14.5	AX1-3b_LP-DIR-T	hargrave 2019-10-06 15:17:06	2.62E-07	3.57E-09	4.87E-09	1.60E-09	8	273	AX1-3b_LP-DIR-T-53	LT-T-Z:LP-DIR-T	g	53	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	12	813
Yiming Zhang	This study		2.9	223.7	14.4	AX1-3b_LP-DIR-T	hargrave 2019-10-14 11:36:40	1.85E-07	6.52E-09	6.73E-09	1.17E-09	8	273	AX1-3b_LP-DIR-T-54	LT-T-Z:LP-DIR-T	g	54	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	13	818
Yiming Zhang	This study		3.1	225.2	15.5	AX1-3b_LP-DIR-T	hargrave 2019-10-14 17:59:21	1.28E-07	4.63E-09	5.01E-09	1.61E-09	8	273	AX1-3b_LP-DIR-T-55	LT-T-Z:LP-DIR-T	g	55	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	14	823
Yiming Zhang	This study		4	226.6	14.4	AX1-3b_LP-DIR-T	hargrave 2019-10-19 16:31:30	9.13E-08	4.63E-09	4.34E-09	1.15E-09	8	273	AX1-3b_LP-DIR-T-56	LT-T-Z:LP-DIR-T	g	56	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	15	828
Yiming Zhang	This study		2.3	222.4	18.1	AX1-3b_LP-DIR-T	hargrave 2019-10-20 13:52:21	7.15E-08	1.49E-09	2.13E-09	1.35E-09	8	273	AX1-3b_LP-DIR-T-57	LT-T-Z:LP-DIR-T	g	57	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	16	833
Yiming Zhang	This study		5	229.2	14.6	AX1-3b_LP-DIR-T	hargrave 2019-10-21 08:37:18	5.40E-08	3.48E-09	3.12E-09	1.23E-09	8	273	AX1-3b_LP-DIR-T-58	LT-T-Z:LP-DIR-T	g	58	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	17	838
Yiming Zhang	This study		5	226.2	13.7	AX1-3b_LP-DIR-T	hargrave 2019-10-21 15:22:19	4.89E-08	2.73E-09	3.00E-09	1.47E-09	8	273	AX1-3b_LP-DIR-T-59	LT-T-Z:LP-DIR-T	g	59	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	18	841
Yiming Zhang	This study		1.8	228.9	11.9	AX1-3b_LP-DIR-T	hargrave 2019-10-25 11:45:53	4.03E-08	8.26E-10	6.98E-10	7.39E-10	8	273	AX1-3b_LP-DIR-T-60	LT-T-Z:LP-DIR-T	g	60	pmagpy-4.2.24-1	AX1-3b	u	0	0	0	0	19	843
Yiming Zhang	This study		2.2	228.2	21.8	AX1-4b_LP-DIR-T	hargrave 2019-09-13 17:03:08	1.04E-06	4.35E-09	2.14E-08	3.32E-08	8	273	AX1-4b_LP-DIR-T-61	LT-NO:LP-DIR-T	g	61	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	0	273
Yiming Zhang	This study		4.7	224.3	21.6	AX1-4b_LP-DIR-T	hargrave 2019-09-20 12:30:17	1.03E-06	4.56E-08	6.51E-08	2.97E-08	8	273	AX1-4b_LP-DIR-T-62	LT-T-Z:LP-DIR-T	g	62	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	1	373
Yiming Zhang	This study		1.9	224.5	21.3	AX1-4b_LP-DIR-T	hargrave 2019-09-20 19:19:08	1.02E-06	4.95E-09	2.03E-08	2.74E-08	8	273	AX1-4b_LP-DIR-T-63	LT-T-Z:LP-DIR-T	g	63	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	2	423
Yiming Zhang	This study		2.2	231.3	21.2	AX1-4b_LP-DIR-T	hargrave 2019-09-21 15:11:00	1.01E-06	2.48E-08	8.37E-09	2.87E-08	8	273	AX1-4b_LP-DIR-T-64	LT-T-Z:LP-DIR-T	g	64	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	3	473
Yiming Zhang	This study		2.3	228.3	21.2	AX1-4b_LP-DIR-T	hargrave 2019-09-22 12:48:40	9.82E-07	1.44E-08	2.77E-08	2.48E-08	8	273	AX1-4b_LP-DIR-T-65	LT-T-Z:LP-DIR-T	g	65	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	4	523
Yiming Zhang	This study		1.9	229	21.4	AX1-4b_LP-DIR-T	hargrave 2019-09-22 18:43:31	9.50E-07	2.26E-08	5.86E-09	2.22E-08	8	273	AX1-4b_LP-DIR-T-66	LT-T-Z:LP-DIR-T	g	66	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	5	573
Yiming Zhang	This study		3	230.5	20.6	AX1-4b_LP-DIR-T	hargrave 2019-09-27 18:28:03	9.09E-07	2.24E-08	3.15E-08	2.76E-08	8	273	AX1-4b_LP-DIR-T-67	LT-T-Z:LP-DIR-T	g	67	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	6	623
Yiming Zhang	This study		2.8	227.5	20.8	AX1-4b_LP-DIR-T	hargrave 2019-09-28 14:19:17	8.47E-07	3.25E-08	1.93E-08	1.88E-08	8	273	AX1-4b_LP-DIR-T-68	LT-T-Z:LP-DIR-T	g	68	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	7	673
Yiming Zhang	This study		1.4	225.9	21	AX1-4b_LP-DIR-T	hargrave 2019-09-29 12:12:27	7.03E-07	1.05E-08	1.67E-09	1.36E-08	8	273	AX1-4b_LP-DIR-T-69	LT-T-Z:LP-DIR-T	g	69	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	8	723
Yiming Zhang	This study		1.6	226.9	20.7	AX1-4b_LP-DIR-T	hargrave 2019-09-29 17:54:23	6.12E-07	3.91E-09	1.01E-08	1.40E-08	8	273	AX1-4b_LP-DIR-T-70	LT-T-Z:LP-DIR-T	g	70	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	9	748
Yiming Zhang	This study		2.5	228.6	21.3	AX1-4b_LP-DIR-T	hargrave 2019-10-04 15:46:38	5.42E-07	1.22E-08	2.97E-09	1.99E-08	8	273	AX1-4b_LP-DIR-T-71	LT-T-Z:LP-DIR-T	g	71	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	10	773
Yiming Zhang	This study		2.4	231.7	21.4	AX1-4b_LP-DIR-T	hargrave 2019-10-05 18:13:03	4.04E-07	8.48E-09	3.16E-09	1.48E-08	8	273	AX1-4b_LP-DIR-T-72	LT-T-Z:LP-DIR-T	g	72	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	11	793
Yiming Zhang	This study		3.1	226.9	21.9	AX1-4b_LP-DIR-T	hargrave 2019-10-06 15:18:32	2.00E-07	7.78E-09	2.49E-09	7.32E-09	8	273	AX1-4b_LP-DIR-T-73	LT-T-Z:LP-DIR-T	g	73	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	12	813
Yiming Zhang	This study		2.1	227.9	22.7	AX1-4b_LP-DIR-T	hargrave 2019-10-14 11:38:06	1.36E-07	2.07E-09	1.66E-09	4.36E-09	8	273	AX1-4b_LP-DIR-T-74	LT-T-Z:LP-DIR-T	g	74	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	13	818
Yiming Zhang	This study		1.8	228.9	23.6	AX1-4b_LP-DIR-T	hargrave 2019-10-14 18:00:47	8.68E-08	1.40E-09	1.20E-09	2.23E-09	8	273	AX1-4b_LP-DIR-T-75	LT-T-Z:LP-DIR-T	g	75	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	14	823
Yiming Zhang	This study		3.6	227	22.1	AX1-4b_LP-DIR-T	hargrave 2019-10-19 16:32:56	5.67E-08	2.95E-09	1.59E-09	1.47E-09	8	273	AX1-4b_LP-DIR-T-76	LT-T-Z:LP-DIR-T	g	76	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	15	828
Yiming Zhang	This study		1.6	230.4	24	AX1-4b_LP-DIR-T	hargrave 2019-10-20 13:53:47	3.93E-08	8.29E-10	7.85E-10	6.90E-10	8	273	AX1-4b_LP-DIR-T-77	LT-T-Z:LP-DIR-T	g	77	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	16	833
Yiming Zhang	This study		3.5	232	19.5	AX1-4b_LP-DIR-T	hargrave 2019-10-21 08:38:44	2.37E-08	1.31E-09	9.67E-10	2.19E-10	8	273	AX1-4b_LP-DIR-T-78	LT-T-Z:LP-DIR-T	g	78	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	17	838
Yiming Zhang	This study		4.4	223.1	18.7	AX1-4b_LP-DIR-T	hargrave 2019-10-21 15:23:46	2.24E-08	1.31E-09	1.25E-09	3.36E-10	8	273	AX1-4b_LP-DIR-T-79	LT-T-Z:LP-DIR-T	g	79	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	18	841
Yiming Zhang	This study		4	230.7	14.2	AX1-4b_LP-DIR-T	hargrave 2019-10-25 11:47:20	1.83E-08	1.00E-09	9.43E-10	2.31E-10	8	273	AX1-4b_LP-DIR-T-80	LT-T-Z:LP-DIR-T	g	80	pmagpy-4.2.24-1	AX1-4b	u	0	0	0	0	19	843
Yiming Zhang	This study		1.9	229.8	16.9	AX1-5b_LP-DIR-T	hargrave 2019-09-13 17:05:42	6.85E-07	1.59E-08	1.56E-08	5.99E-09	8	273	AX1-5b_LP-DIR-T-81	LT-NO:LP-DIR-T	g	81	pmagpy-4.2.24-1	AX1-5b	u	0	0	0	0	0	273
Yiming Zhang	This study		3.4	228.6	16.7	AX1-5b_LP-DIR-T	hargrave 2019-09-20 12:31:41	6.82E-07	3.00E-08	2.76E-08	4.69E-09	8	273	AX1-5b_LP-DIR-T-82	LT-T-Z:LP-DIR-T	g	82	pmagpy-4.2.24-1	AX1-5b	u	0	0	0	0	1	373
Yiming Zhang	This study		3.1	225.5	16.5	AX1-5b_LP-DIR-T	hargrave 2019-09-20 19:20:30	6.73E-07	2.58E-08	2.62E-08	4.53E-09	8	273	AX1-5b_LP-DIR-T-83	LT-T-Z:LP-DIR-T	g	83	pmagpy-4.2.24-1	AX1-5b	u	0	0	0	0	2	423
